Species;Gender;TrainingStatus;VO2max;Tissue;FiberType;ExType;ExDuration(sec);ExDuration(min);ExIntencity(%VO2max);CoFactor;Target;TargetOriginal;ImpactType; FoldChange ;FoldChange; ActivationTime(min)  ;" TimePoint (hours)  ";[Target0];[Target1];[Target0txt];[Target1txt];MeasureUnit;MethodOfMeasurement;Commentary;Ref;PMID;Reference
Homo sapiens;1;sedentary;50;vastus lateralis;;All-Out;30;0.5;300;hypoxia;Cr;Creatine, mmol/kg;1;1,91;1.90632911392405;;0;11,85;22,59;11.85;22.59;mmol/kg;;30-s sprint (Wingate test) in normoxia and in severe acute hypoxia. ;Morales-Alamo 2012;22858621; Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso MR, Guerrero M, Guerra B, Dorado C, Calbet JA. Increased oxidative stress and anaerobic energy release, but blunted Thr172-AMPKa phosphorylation, in response to sprint exercise in severe acute hypoxia in humans. J Appl Physiol 113: 917-928, 2012.
Homo sapiens;1;sedentary;50;vastus lateralis;;All-Out;30;0.5;300;normoxia;PCr/Cr;;0;0,18;0.176903990441026;;0;;;;;;;30-s sprint (Wingate test) in normoxia and in severe acute hypoxia. ;Morales-Alamo 2012;22858621; Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso MR, Guerrero M, Guerra B, Dorado C, Calbet JA. Increased oxidative stress and anaerobic energy release, but blunted Thr172-AMPKa phosphorylation, in response to sprint exercise in severe acute hypoxia in humans. J Appl Physiol 113: 917-928, 2012.
Homo sapiens;1;sedentary;50;vastus lateralis;;All-Out;30;0.5;300;hypoxia;PCr/Cr;;0;0,18;0.184675949984282;;0;;;;;;;30-s sprint (Wingate test) in normoxia and in severe acute hypoxia. ;Morales-Alamo 2012;22858621; Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso MR, Guerrero M, Guerra B, Dorado C, Calbet JA. Increased oxidative stress and anaerobic energy release, but blunted Thr172-AMPKa phosphorylation, in response to sprint exercise in severe acute hypoxia in humans. J Appl Physiol 113: 917-928, 2012.
Homo sapiens;1;sedentary;50;vastus lateralis;;All-Out;30;0.5;300;normoxia;Pyr muscle;Pyruvate, mmol/kg;1;2,78;2.77777777777778;;0;0,09;0,25;0.09;0.25;mmol/kg;;30-s sprint (Wingate test) in normoxia and in severe acute hypoxia. ;Morales-Alamo 2012;22858621; Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso MR, Guerrero M, Guerra B, Dorado C, Calbet JA. Increased oxidative stress and anaerobic energy release, but blunted Thr172-AMPKa phosphorylation, in response to sprint exercise in severe acute hypoxia in humans. J Appl Physiol 113: 917-928, 2012.
Homo sapiens;1;sedentary;50;vastus lateralis;;All-Out;30;0.5;300;hypoxia;Pyr muscle;Pyruvate, mmol/kg;1;1,64;1.64285714285714;;0;0,14;0,23;0.14;0.23;mmol/kg;;30-s sprint (Wingate test) in normoxia and in severe acute hypoxia. ;Morales-Alamo 2012;22858621; Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso MR, Guerrero M, Guerra B, Dorado C, Calbet JA. Increased oxidative stress and anaerobic energy release, but blunted Thr172-AMPKa phosphorylation, in response to sprint exercise in severe acute hypoxia in humans. J Appl Physiol 113: 917-928, 2012.
Homo sapiens;1;sedentary;50;vastus lateralis;;All-Out;30;0.5;300;normoxia;La muscle;Lactate, mmol/kg;1;14,48;14.48;;0;2,5;36,2;2.5;36.2;mmol/kg;;30-s sprint (Wingate test) in normoxia and in severe acute hypoxia. ;Morales-Alamo 2012;22858621; Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso MR, Guerrero M, Guerra B, Dorado C, Calbet JA. Increased oxidative stress and anaerobic energy release, but blunted Thr172-AMPKa phosphorylation, in response to sprint exercise in severe acute hypoxia in humans. J Appl Physiol 113: 917-928, 2012.
Homo sapiens;1;sedentary;50;vastus lateralis;;All-Out;30;0.5;300;hypoxia;La muscle;Lactate, mmol/kg;1;24,18;24.1818181818182;;0;2,2;53,2;2.2;53.2;mmol/kg;;30-s sprint (Wingate test) in normoxia and in severe acute hypoxia. ;Morales-Alamo 2012;22858621; Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso MR, Guerrero M, Guerra B, Dorado C, Calbet JA. Increased oxidative stress and anaerobic energy release, but blunted Thr172-AMPKa phosphorylation, in response to sprint exercise in severe acute hypoxia in humans. J Appl Physiol 113: 917-928, 2012.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;;epinephrine;Plasma epinephrine nmol/L;1;6,83;6.83333333333333;;0;0,3;2,05;0.3;2.05;nmol/L;;Typical rest  plasma epinephrine values was taken from other source;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;Low glycogen;epinephrine;Plasma epinephrine nmol/L;1;13,17;13.1666666666667;;0;0,3;3,95;0.3;3.95;nmol/L;;Typical rest  plasma epinephrine values was taken from other source;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;;muscle glycogen;Glycogen (mmol/kg dm);0;0,28;0.284615384615385;;0;390;111;390;111;mmol/kg dm;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;Low glycogen;muscle glycogen;Glycogen (mmol/kg dm);0;0,11;0.113333333333333;;0;150;17;150;17;mmol/kg dm;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;;AMP;Free AMP (&mumol/kg dm);1;17,88;17.875;;0;0,16;2,86;0.16;2.86;"&mu;mol/kg dm";;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;Low glycogen;AMP;Free AMP (&mumol/kg dm);1;44,2;44.2;;0;0,1;4,42;0.1;4.42;"&mu;mol/kg dm";;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;;ATP;ATP (mmol/kg dm);1;1,01;1.00840336134454;;0;23,8;24;23.8;24;mmol/kg dm;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;Low glycogen;ATP;ATP (mmol/kg dm);0;0,96;0.962962962962963;;0;24,3;23,4;24.3;23.4;mmol/kg dm;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;;AMP/ATP;;1;17,73;17.7260416666667;;0;0,01;0,12;0.00672268907563025;0.119166666666667;;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;Low glycogen;AMP/ATP;;0;45,9;45.9;;0;0;0,19;0.00411522633744856;0.188888888888889;;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;;PCr;PCr (mmol/kg dm);1;1,01;1.00840336134454;;0;23,8;24;23.8;24;mmol/kg dm;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;Low glycogen;PCr;PCr (mmol/kg dm);0;0,96;0.962962962962963;;0;24,3;23,4;24.3;23.4;mmol/kg dm;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;;AMP/ATP;;1;17,73;17.7260416666667;;0;0,01;0,12;0.00672268907563025;0.119166666666667;;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;1;active;49;vastus lateralis;;Endurance;3600;60;70;Low glycogen;AMP/ATP;;0;45,9;45.9;;0;0;0,19;0.00411522633744856;0.188888888888889;;;;Steinberg 2006;16770359;Gregory R. Steinberg, Matthew J. Watt, Sean L. McGee, Stanley Chan, Mark Hargreaves, Mark A. Febbraio, David Stapleton, and Bruce E. Kemp. Reduced glycogen availability is associated with increased AMPK?2 activity, nuclear AMPK?2 protein abundance, and GLUT4 mRNA expression in contracting human skeletal muscle. Appl. Physiol. Nutr. Metab. 31: 302-312 (2006) doi:10.1139/H06-003.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;AMPfree/ATP;FreeAMP/ATP;1;2,74;2.74;;0;0,06;0,16;0.057;0.156;"&mu;mol/kg dm";;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;AMPfree/ATP;FreeAMP/ATP;1;3,04;3.04;;0;0,06;0,17;0.057;0.173;"&mu;mol/kg dm";;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;PCr;mmol/kg dry muscle;0;0,76;0.761428571428571;;0;70;53,3;70;53.3;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;PCr;mmol/kg dry muscle;0;0,75;0.745714285714286;;0;70;52,2;70;52.2;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;Cr;mmol/kg dry muscle;1;1,32;1.31931166347992;;0;52,3;69;52.3;69;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;Cr;mmol/kg dry muscle;1;1,34;1.34034416826004;;0;52,3;70,1;52.3;70.1;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;ATP;mmol/kg dry muscle;0;0,98;0.975;;0;24;23,4;24;23.4;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;ATP;mmol/kg dry muscle;0;0,95;0.95;;0;24;22,8;24;22.8;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;La muscle;;1;2,71;2.70731707317073;;0;4,1;11,1;4.1;11.1;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;La muscle;;1;2,32;2.31707317073171;;0;4,1;9,5;4.1;9.5;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;muscle glycogen;;0;0,95;0.946449359720605;;0;429,5;406,5;429.5;406.5;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;muscle glycogen;;0;0,79;0.786961583236321;;0;429,5;338;429.5;338;mmol/kg dm;;;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;AMPKa2 activity;;1;2;2;;0;;;;;;;ACCb phosphorylation;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;AMPKa2 activity;;1;3;3;;0;;;;;;;ACCb phosphorylation;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;ACCp-;;1;18;18;;0;;;;;;;nNOS phosphorylation;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;ACCp-;;1;36;36;;0;;;;;;;nNOS phosphorylation;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;300;5;63;;nNOSp-;;1;2,2;2.2;;0;;;;;;;nNOS phosphorylation;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
Homo sapiens;;sedentary;36;vastus lateralis;;Endurance;1800;30;63;;nNOSp-;;1;2,1;2.1;;0;;;;;;;nNOS phosphorylation;Stephens 2002;11832374;Stephens, T. J., Z.-P. Chen, B. J. Canny, B. J. Michell,  B. E. Kemp, and G. K. McConell. Progressive increase in human skeletal muscle AMPKa2 activity and ACC phosphorylation during exercise. Am J Physiol Endocrinol Metab 282: E688-E694, 2002.
